Updated Time,Production Power(W),Consumption Power(W),Grid Power(W),Battery Power(W),SoC(%)
2024/08/10 08:35,1582.0,1154.0,11.0,-490.0,100.0
2024/08/10 08:45,1555.0,1145.0,27.0,-493.0,100.0
2024/08/10 08:50,1516.0,1110.0,43.0,-492.0,100.0
2024/08/10 08:55,1602.0,1160.0,12.0,-496.0,100.0
2024/08/10 09:00,1613.0,1178.0,16.0,-496.0,100.0
2024/08/10 09:05,1636.0,1169.0,0.0,-503.0,100.0
2024/08/10 09:10,1834.0,1374.0,-26.0,-474.0,100.0
2024/08/10 09:15,1495.0,1065.0,25.0,-501.0,100.0
2024/08/10 09:20,2775.0,2320.0,21.0,-504.0,100.0
2024/08/10 09:30,2208.0,2285.0,509.0,-460.0,100.0
2024/08/10 09:35,2339.0,2283.0,367.0,-457.0,100.0
2024/08/10 09:40,2872.0,2431.0,0.0,-484.0,100.0
2024/08/10 09:45,2732.0,2452.0,148.0,-456.0,100.0
2024/08/10 09:50,2999.0,3067.0,508.0,-457.0,100.0
2024/08/10 09:55,2537.0,3026.0,922.0,-456.0,100.0
2024/08/10 10:00,2984.0,2568.0,35.0,-491.0,100.0
2024/08/10 10:05,2857.0,2508.0,53.0,-460.0,100.0
2024/08/10 10:15,2767.0,2302.0,-22.0,-488.0,100.0
2024/08/10 10:20,2320.0,2111.0,203.0,-447.0,100.0
2024/08/10 10:25,2472.0,2120.0,47.0,-443.0,100.0
2024/08/10 10:30,2558.0,2128.0,0.0,-481.0,100.0
2024/08/10 10:35,3002.0,2588.0,24.0,-486.0,100.0
2024/08/10 10:40,2843.0,3078.0,354.0,-154.0,100.0
2024/08/10 10:45,2142.0,2530.0,511.0,-165.0,100.0
2024/08/10 10:50,2379.0,2278.0,18.0,-175.0,100.0
2024/08/10 11:00,2451.0,2300.0,16.0,-213.0,100.0
2024/08/10 11:05,2378.0,2293.0,13.0,-144.0,100.0
2024/08/10 11:10,2853.0,2534.0,20.0,-366.0,100.0
2024/08/10 11:15,3468.0,3390.0,23.0,-128.0,100.0
2024/08/10 11:20,3542.0,3395.0,0.0,-158.0,100.0
2024/08/10 11:25,4144.0,3968.0,14.0,-174.0,100.0
2024/08/10 11:30,4132.0,4442.0,482.0,-128.0,100.0
2024/08/10 11:35,2297.0,4299.0,2152.0,-162.0,100.0
2024/08/10 11:45,4446.0,4233.0,10.0,-187.0,100.0
2024/08/10 11:50,4376.0,4216.0,25.0,-147.0,100.0
2024/08/10 11:55,4555.0,4386.0,0.0,-100.0,100.0
2024/08/10 12:00,4458.0,4264.0,33.0,-159.0,100.0
2024/08/10 12:05,3815.0,3621.0,0.0,-150.0,100.0
2024/08/10 12:10,3886.0,3636.0,-19.0,-191.0,100.0
2024/08/10 12:15,2442.0,2300.0,21.0,-174.0,100.0
2024/08/10 12:20,2288.0,2144.0,14.0,-166.0,100.0
2024/08/10 12:30,2578.0,2309.0,26.0,-305.0,100.0
2024/08/10 12:35,2326.0,2144.0,22.0,-228.0,100.0
2024/08/10 12:40,3803.0,3443.0,0.0,-363.0,100.0
2024/08/10 12:45,2906.0,2542.0,0.0,-365.0,100.0
2024/08/10 12:50,4261.0,2442.0,0.0,-1721.0,100.0
2024/08/10 12:55,2776.0,2771.0,0.0,8.0,99.0
2024/08/10 13:00,2756.0,5118.0,0.0,2465.0,99.0
2024/08/10 13:05,3165.0,3912.0,0.0,812.0,97.0
2024/08/10 13:15,5803.0,3360.0,0.0,-2325.0,98.0
2024/08/10 13:20,4235.0,3341.0,0.0,-826.0,100.0
2024/08/10 13:25,4863.0,3448.0,0.0,-1318.0,99.0
2024/08/10 13:30,3957.0,3473.0,0.0,-400.0,100.0
2024/08/10 13:35,2724.0,3474.0,0.0,808.0,99.0
2024/08/10 13:40,3512.0,3044.0,0.0,-401.0,100.0
2024/08/10 13:45,3164.0,2562.0,-40.0,-534.0,100.0
2024/08/10 13:50,2988.0,2523.0,24.0,-503.0,100.0
2024/08/10 14:00,2683.0,2356.0,95.0,-436.0,100.0
2024/08/10 14:05,1914.0,3136.0,1650.0,-456.0,100.0
2024/08/10 14:10,4691.0,4201.0,30.0,-488.0,100.0
2024/08/10 14:15,4957.0,4378.0,-28.0,-496.0,100.0
2024/08/10 14:20,4720.0,4234.0,40.0,-489.0,100.0
2024/08/10 14:25,3577.0,3120.0,31.0,-502.0,100.0
2024/08/10 14:30,3613.0,3139.0,14.0,-498.0,100.0
2024/08/10 14:35,1856.0,2631.0,1206.0,-458.0,100.0
2024/08/10 14:45,3197.0,2720.0,18.0,-507.0,100.0
2024/08/10 14:50,3276.0,2915.0,81.0,-461.0,100.0
2024/08/10 14:55,3303.0,2828.0,17.0,-513.0,100.0
2024/08/10 15:00,3128.0,2649.0,19.0,-513.0,100.0
2024/08/10 15:05,2298.0,2815.0,960.0,-468.0,100.0
2024/08/10 15:10,3130.0,2645.0,0.0,-507.0,100.0
2024/08/10 15:15,1882.0,2719.0,1279.0,-463.0,100.0
2024/08/10 15:25,3404.0,2913.0,16.0,-515.0,100.0
2024/08/10 15:30,3375.0,2902.0,32.0,-510.0,100.0
2024/08/10 15:35,3432.0,2907.0,0.0,-532.0,100.0
2024/08/10 15:40,3581.0,2617.0,0.0,-960.0,100.0
2024/08/10 15:45,2990.0,2494.0,27.0,-525.0,100.0
2024/08/10 15:50,3271.0,2723.0,33.0,-586.0,100.0
2024/08/10 15:55,3362.0,3082.0,182.0,-458.0,100.0
2024/08/10 16:00,3343.0,3088.0,219.0,-471.0,100.0
2024/08/10 16:10,3254.0,2678.0,11.0,-578.0,100.0
2024/08/10 16:15,3120.0,2904.0,262.0,-480.0,100.0
2024/08/10 16:20,2975.0,3380.0,876.0,-476.0,100.0
2024/08/10 16:25,2995.0,3799.0,1277.0,-474.0,100.0
2024/08/10 16:30,2657.0,2415.0,209.0,-478.0,100.0
2024/08/10 16:35,2647.0,2622.0,429.0,-473.0,100.0
2024/08/10 16:40,2667.0,2647.0,435.0,-470.0,100.0
2024/08/10 16:45,2622.0,2652.0,523.0,-473.0,100.0
2024/08/10 16:55,2278.0,2581.0,780.0,-470.0,100.0
2024/08/10 17:00,2294.0,2571.0,743.0,-468.0,100.0
2024/08/10 17:05,1641.0,1776.0,598.0,-477.0,100.0
2024/08/10 17:10,1964.0,1689.0,187.0,-472.0,100.0
2024/08/10 17:15,1706.0,1677.0,427.0,-471.0,100.0
2024/08/10 17:20,1537.0,1330.0,246.0,-472.0,100.0
2024/08/10 17:25,1387.0,1315.0,384.0,-474.0,100.0
2024/08/10 17:30,1253.0,1335.0,539.0,-474.0,100.0
2024/08/10 17:40,1156.0,1332.0,625.0,-473.0,100.0
2024/08/10 17:45,1039.0,1180.0,582.0,-473.0,100.0
2024/08/10 17:50,914.0,1004.0,41.0,-11.0,100.0
2024/08/10 17:55,781.0,1283.0,611.0,-167.0,100.0
2024/08/10 18:00,676.0,992.0,444.0,-183.0,100.0
2024/08/10 18:05,563.0,988.0,546.0,-183.0,100.0
2024/08/10 18:10,464.0,998.0,828.0,-354.0,100.0
2024/08/10 18:15,388.0,1007.0,911.0,-355.0,100.0
2024/08/10 18:25,308.0,1040.0,1020.0,-355.0,100.0
2024/08/10 18:30,243.0,718.0,776.0,-357.0,100.0
2024/08/10 18:35,178.0,740.0,865.0,-355.0,100.0
2024/08/10 18:40,113.0,688.0,881.0,-353.0,100.0
2024/08/10 18:45,52.0,701.0,955.0,-351.0,100.0
2024/08/10 18:50,26.0,651.0,0.0,578.0,99.0
2024/08/10 18:55,1.0,800.0,0.0,784.0,98.0
2024/08/10 19:00,0.0,492.0,0.0,489.0,97.0
2024/08/10 19:10,0.0,683.0,0.0,686.0,96.0
2024/08/10 19:15,0.0,747.0,0.0,754.0,95.0
2024/08/10 19:20,0.0,743.0,0.0,750.0,94.0
2024/08/10 19:25,0.0,662.0,0.0,669.0,93.0
2024/08/10 19:30,0.0,661.0,0.0,669.0,92.0
2024/08/10 19:35,0.0,659.0,0.0,669.0,91.0
2024/08/10 19:40,0.0,755.0,0.0,763.0,90.0
2024/08/10 19:45,0.0,704.0,2930.0,-2022.0,91.0
2024/08/10 19:55,0.0,694.0,2954.0,-2051.0,94.0
2024/08/10 20:00,0.0,526.0,2831.0,-2092.0,96.0
2024/08/10 20:05,0.0,658.0,2974.0,-2099.0,99.0
2024/08/10 20:10,0.0,664.0,2533.0,-1697.0,100.0
2024/08/10 20:15,0.0,958.0,2317.0,-1231.0,100.0
2024/08/10 20:20,0.0,964.0,2011.0,-948.0,100.0
2024/08/10 20:25,0.0,971.0,1823.0,-770.0,100.0
2024/08/10 20:30,0.0,704.0,1452.0,-677.0,100.0
2024/08/10 20:40,0.0,705.0,1396.0,-623.0,100.0
2024/08/10 20:45,0.0,670.0,1329.0,-596.0,100.0
2024/08/10 20:50,0.0,652.0,1289.0,-575.0,100.0
2024/08/10 20:55,0.0,692.0,1309.0,-555.0,100.0
2024/08/10 21:00,0.0,853.0,1466.0,-552.0,100.0
2024/08/10 21:05,0.0,840.0,1436.0,-541.0,100.0
2024/08/10 21:10,0.0,827.0,1422.0,-538.0,100.0
2024/08/10 21:15,0.0,773.0,1362.0,-533.0,100.0
2024/08/10 21:25,0.0,726.0,1310.0,-529.0,100.0
2024/08/10 21:30,0.0,2067.0,2644.0,-521.0,100.0
2024/08/10 21:35,0.0,2727.0,3302.0,-520.0,100.0
2024/08/10 21:40,0.0,2635.0,3207.0,-518.0,100.0
2024/08/10 21:45,0.0,2531.0,4849.0,-2108.0,99.0
2024/08/10 21:50,0.0,2522.0,3143.0,-559.0,100.0
2024/08/10 21:55,0.0,2237.0,2834.0,-542.0,100.0
2024/08/10 22:00,0.0,2028.0,2616.0,-530.0,100.0
2024/08/10 22:10,0.0,2374.0,2952.0,-523.0,100.0
2024/08/10 22:15,0.0,2415.0,3277.0,-771.0,98.0
2024/08/10 22:20,0.0,2007.0,2865.0,-774.0,100.0
2024/08/10 22:25,0.0,2002.0,2645.0,-583.0,100.0
2024/08/10 22:30,0.0,1991.0,2613.0,-564.0,100.0
2024/08/10 22:35,0.0,1992.0,2599.0,-547.0,100.0
2024/08/10 22:40,0.0,1965.0,2557.0,-537.0,100.0
2024/08/10 22:45,0.0,2041.0,2625.0,-530.0,100.0
2024/08/10 22:55,0.0,1831.0,2412.0,-527.0,100.0
2024/08/10 23:00,0.0,1818.0,2396.0,-523.0,100.0
2024/08/10 23:05,0.0,1843.0,2417.0,-518.0,100.0
2024/08/10 23:10,0.0,1713.0,2287.0,-522.0,100.0
2024/08/10 23:15,0.0,1689.0,2256.0,-514.0,100.0
2024/08/10 23:20,0.0,1689.0,2259.0,-517.0,100.0
2024/08/10 23:25,0.0,1691.0,2256.0,-514.0,100.0
2024/08/10 23:30,0.0,1804.0,2372.0,-515.0,100.0
2024/08/10 23:40,0.0,1705.0,2267.0,-514.0,100.0
2024/08/10 23:45,0.0,2109.0,2673.0,-513.0,100.0
2024/08/10 23:50,0.0,1804.0,2375.0,-517.0,100.0
2024/08/10 23:55,0.0,1846.0,2413.0,-511.0,100.0
2024/08/11 00:00,0.0,951.0,0.0,960.0,99.0
2024/08/11 00:05,0.0,935.0,0.0,942.0,97.0
2024/08/11 00:10,0.0,935.0,0.0,944.0,96.0
2024/08/11 00:15,0.0,925.0,0.0,932.0,95.0
2024/08/11 00:25,0.0,926.0,0.0,934.0,94.0
2024/08/11 00:30,0.0,759.0,0.0,766.0,92.0
2024/08/11 00:35,0.0,760.0,0.0,768.0,91.0
2024/08/11 00:40,0.0,760.0,0.0,768.0,90.0
2024/08/11 00:45,0.0,758.0,0.0,766.0,89.0
2024/08/11 00:50,0.0,690.0,2936.0,-2039.0,91.0
2024/08/11 00:55,0.0,680.0,2984.0,-2092.0,94.0
2024/08/11 01:00,0.0,709.0,3034.0,-2110.0,96.0
2024/08/11 01:10,0.0,709.0,2351.0,-1494.0,99.0
2024/08/11 01:15,0.0,756.0,1893.0,-1032.0,100.0
2024/08/11 01:20,0.0,763.0,1644.0,-798.0,100.0
2024/08/11 01:25,0.0,909.0,1672.0,-692.0,100.0
2024/08/11 01:30,0.0,882.0,1578.0,-632.0,100.0
2024/08/11 01:35,0.0,909.0,1577.0,-605.0,100.0
2024/08/11 01:40,0.0,903.0,1554.0,-589.0,100.0
2024/08/11 01:45,0.0,903.0,1554.0,-589.0,100.0
2024/08/11 01:50,0.0,897.0,1533.0,-574.0,100.0
2024/08/11 01:55,0.0,899.0,1525.0,-568.0,100.0
2024/08/11 02:00,0.0,754.0,1376.0,-564.0,100.0
2024/08/11 02:05,0.0,743.0,1353.0,-557.0,100.0
2024/08/11 02:10,0.0,752.0,1359.0,-550.0,100.0
2024/08/11 02:15,0.0,762.0,1368.0,-549.0,100.0
2024/08/11 02:20,0.0,765.0,1363.0,-542.0,100.0
2024/08/11 02:25,0.0,772.0,1370.0,-538.0,100.0
2024/08/11 02:35,0.0,756.0,1354.0,-540.0,100.0
2024/08/11 02:40,0.0,771.0,1365.0,-537.0,100.0
2024/08/11 02:45,0.0,762.0,1359.0,-535.0,100.0
2024/08/11 02:50,0.0,955.0,1543.0,-532.0,100.0
2024/08/11 02:55,0.0,1123.0,1709.0,-529.0,100.0
2024/08/11 03:00,0.0,1115.0,1699.0,-527.0,100.0
2024/08/11 03:05,0.0,1040.0,1626.0,-527.0,100.0
2024/08/11 03:10,0.0,1425.0,2010.0,-528.0,100.0
2024/08/11 03:20,0.0,2465.0,3051.0,-526.0,100.0
2024/08/11 03:25,0.0,2285.0,2867.0,-525.0,100.0
2024/08/11 03:30,0.0,1890.0,2471.0,-527.0,100.0
2024/08/11 03:35,0.0,1670.0,2252.0,-524.0,100.0
2024/08/11 03:40,0.0,1641.0,2220.0,-523.0,100.0
2024/08/11 03:45,0.0,1669.0,2239.0,-517.0,100.0
2024/08/11 03:50,0.0,1671.0,1899.0,-211.0,100.0
2024/08/11 03:55,0.0,1671.0,1917.0,-230.0,100.0
2024/08/11 04:05,0.0,1659.0,1912.0,-234.0,100.0
2024/08/11 04:10,0.0,1653.0,1905.0,-228.0,100.0
2024/08/11 04:15,0.0,1651.0,1905.0,-236.0,100.0
2024/08/11 04:20,0.0,1648.0,1898.0,-230.0,100.0
2024/08/11 04:25,0.0,1842.0,2094.0,-234.0,100.0
2024/08/11 04:30,0.0,1912.0,2160.0,-228.0,100.0
2024/08/11 04:35,0.0,1891.0,2144.0,-228.0,100.0
2024/08/11 04:40,0.0,1882.0,2129.0,-227.0,100.0
2024/08/11 04:45,0.0,1882.0,2129.0,-227.0,100.0
2024/08/11 04:50,0.0,1906.0,2158.0,-231.0,100.0
2024/08/11 04:55,0.0,1923.0,2173.0,-228.0,100.0
2024/08/11 05:00,0.0,1764.0,2011.0,-223.0,100.0
2024/08/11 05:05,0.0,1751.0,1997.0,-226.0,100.0
2024/08/11 05:10,0.0,1745.0,1984.0,-220.0,100.0
2024/08/11 05:15,0.0,1752.0,1996.0,-225.0,100.0
2024/08/11 05:20,0.0,1753.0,1998.0,-224.0,100.0
2024/08/11 05:25,0.0,1777.0,2026.0,-226.0,100.0
2024/08/11 05:35,0.0,1777.0,2021.0,-223.0,100.0
2024/08/11 05:40,0.0,1810.0,2055.0,-226.0,100.0
2024/08/11 05:45,0.0,1797.0,2045.0,-228.0,100.0
2024/08/11 05:50,0.0,1757.0,2003.0,-228.0,100.0
2024/08/11 05:55,0.0,1936.0,2168.0,-216.0,100.0
2024/08/11 06:00,0.0,1774.0,1991.0,-212.0,100.0
2024/08/11 06:05,0.0,1725.0,1929.0,-200.0,100.0
2024/08/11 06:10,1.0,1731.0,1911.0,-190.0,100.0
2024/08/11 06:20,13.0,1739.0,1889.0,-196.0,100.0
2024/08/11 06:25,37.0,1734.0,1819.0,-186.0,100.0
2024/08/11 06:30,78.0,1578.0,1625.0,-194.0,100.0
2024/08/11 06:35,145.0,1596.0,1569.0,-190.0,100.0
2024/08/11 06:40,228.0,1603.0,1496.0,-190.0,100.0
2024/08/11 06:45,332.0,1554.0,0.0,1149.0,99.0
2024/08/11 06:50,463.0,953.0,0.0,415.0,97.0
2024/08/11 07:00,626.0,781.0,0.0,86.0,97.0
2024/08/11 07:05,764.0,781.0,0.0,-50.0,97.0
2024/08/11 07:10,841.0,778.0,0.0,-120.0,97.0
2024/08/11 07:15,848.0,776.0,0.0,-140.0,97.0
2024/08/11 07:20,927.0,785.0,0.0,-204.0,97.0
2024/08/11 07:25,1013.0,980.0,0.0,-98.0,100.0
2024/08/11 07:30,818.0,961.0,0.0,76.0,100.0
2024/08/11 07:35,1004.0,1136.0,0.0,66.0,100.0
2024/08/11 07:40,883.0,1124.0,0.0,176.0,100.0
2024/08/11 07:45,883.0,1124.0,0.0,176.0,100.0
2024/08/11 07:50,1253.0,1164.0,389.0,-514.0,100.0
2024/08/11 07:55,1001.0,2302.0,1762.0,-505.0,100.0
2024/08/11 08:00,1000.0,2047.0,1508.0,-503.0,100.0
2024/08/11 08:05,1110.0,1907.0,1270.0,-498.0,100.0
2024/08/11 08:10,1234.0,1926.0,1147.0,-500.0,100.0
2024/08/11 08:15,2261.0,1970.0,173.0,-498.0,100.0
2024/08/11 08:20,2445.0,1950.0,0.0,-519.0,100.0
2024/08/11 08:30,2414.0,1925.0,17.0,-545.0,100.0
2024/08/11 08:35,2415.0,1938.0,16.0,-540.0,100.0
2024/08/11 08:40,2411.0,1946.0,28.0,-534.0,100.0
2024/08/11 08:45,2388.0,1919.0,20.0,-541.0,100.0
2024/08/11 08:50,2336.0,1858.0,12.0,-535.0,100.0
2024/08/11 08:55,2485.0,2053.0,36.0,-508.0,100.0
2024/08/11 09:00,2507.0,2055.0,0.0,-488.0,100.0
2024/08/11 09:05,2449.0,1970.0,23.0,-533.0,100.0
2024/08/11 09:15,3286.0,3276.0,477.0,-494.0,100.0
2024/08/11 09:20,3560.0,3256.0,193.0,-501.0,100.0
2024/08/11 09:25,3745.0,3281.0,58.0,-498.0,100.0
2024/08/11 09:30,3243.0,2816.0,77.0,-494.0,100.0
2024/08/11 09:35,3141.0,2724.0,99.0,-496.0,100.0
2024/08/11 09:40,3262.0,2780.0,43.0,-508.0,100.0
2024/08/11 09:45,3359.0,2816.0,0.0,-519.0,100.0
2024/08/11 09:50,3266.0,2759.0,18.0,-513.0,100.0
2024/08/11 10:00,3330.0,2818.0,29.0,-531.0,100.0
2024/08/11 10:05,3315.0,2779.0,-11.0,-519.0,100.0
2024/08/11 10:10,3198.0,2799.0,80.0,-482.0,100.0
2024/08/11 10:15,3265.0,2750.0,10.0,-522.0,100.0
2024/08/11 10:20,2833.0,2444.0,102.0,-494.0,100.0
2024/08/11 10:25,2948.0,2450.0,22.0,-537.0,100.0
2024/08/11 10:30,3110.0,2632.0,16.0,-499.0,100.0
2024/08/11 10:35,3116.0,2605.0,0.0,-509.0,100.0
2024/08/11 10:45,1638.0,1151.0,17.0,-535.0,100.0
2024/08/11 10:50,1501.0,1027.0,23.0,-532.0,100.0
2024/08/11 10:55,1769.0,1288.0,19.0,-537.0,100.0
2024/08/11 11:00,1944.0,1449.0,18.0,-537.0,100.0
2024/08/11 11:05,1823.0,1328.0,17.0,-543.0,100.0
2024/08/11 11:10,1400.0,1306.0,22.0,-179.0,100.0
2024/08/11 11:15,2853.0,2627.0,19.0,-277.0,100.0
2024/08/11 11:20,2901.0,2536.0,23.0,-402.0,100.0
2024/08/11 11:30,2592.0,2424.0,19.0,-216.0,100.0
2024/08/11 11:35,3392.0,3262.0,32.0,-168.0,100.0
2024/08/11 11:40,3360.0,3219.0,15.0,-165.0,100.0
2024/08/11 11:45,3367.0,3264.0,23.0,-135.0,100.0
2024/08/11 11:50,3398.0,3350.0,40.0,-98.0,100.0
2024/08/11 11:55,3066.0,2923.0,29.0,-190.0,100.0
2024/08/11 12:00,3449.0,3364.0,28.0,-129.0,100.0
2024/08/11 12:05,3668.0,3345.0,32.0,-377.0,100.0
2024/08/11 12:15,3699.0,3439.0,25.0,-308.0,100.0
2024/08/11 12:20,3924.0,3689.0,12.0,-240.0,100.0
2024/08/11 12:25,3714.0,3561.0,12.0,-179.0,100.0
2024/08/11 12:30,3196.0,3054.0,0.0,-166.0,100.0
2024/08/11 12:35,2790.0,2632.0,18.0,-206.0,100.0
2024/08/11 12:40,2516.0,2400.0,21.0,-178.0,100.0
2024/08/11 12:45,1336.0,1170.0,0.0,-222.0,100.0
2024/08/11 12:50,1397.0,1225.0,0.0,-235.0,100.0
2024/08/11 13:00,1623.0,1436.0,0.0,-239.0,100.0
2024/08/11 13:05,1619.0,1431.0,0.0,-235.0,100.0
2024/08/11 13:10,2849.0,1262.0,0.0,-1572.0,100.0
2024/08/11 13:15,3328.0,1333.0,0.0,-1967.0,100.0
2024/08/11 13:20,3411.0,1330.0,0.0,-2054.0,100.0
2024/08/11 13:25,3421.0,1325.0,0.0,-2062.0,100.0
2024/08/11 13:30,3088.0,1341.0,0.0,-1723.0,100.0
2024/08/11 13:35,3385.0,1299.0,0.0,-2068.0,100.0
2024/08/11 13:45,3395.0,1300.0,0.0,-2074.0,100.0
2024/08/11 13:50,1423.0,1248.0,12.0,-241.0,100.0
2024/08/11 13:55,904.0,1024.0,0.0,63.0,100.0
2024/08/11 14:00,1654.0,1342.0,22.0,-371.0,100.0
2024/08/11 14:05,1796.0,1529.0,0.0,-296.0,100.0
2024/08/11 14:10,1351.0,1238.0,16.0,-171.0,100.0
2024/08/11 14:15,1548.0,1343.0,29.0,-284.0,100.0
2024/08/11 14:20,1402.0,1251.0,13.0,-220.0,100.0
2024/08/11 14:30,1512.0,1372.0,13.0,-207.0,100.0
2024/08/11 14:35,2895.0,2906.0,167.0,-183.0,99.0
2024/08/11 14:40,2364.0,3038.0,659.0,-10.0,100.0
2024/08/11 14:45,2235.0,2798.0,716.0,-175.0,100.0
2024/08/11 14:50,2864.0,2727.0,16.0,-177.0,100.0
2024/08/11 14:55,2548.0,2394.0,-20.0,-168.0,100.0
2024/08/11 15:00,1835.0,2542.0,654.0,9.0,100.0
2024/08/11 15:05,2746.0,2631.0,22.0,-171.0,100.0
2024/08/11 15:15,2581.0,2338.0,-52.0,-215.0,100.0
2024/08/11 15:20,2466.0,2349.0,31.0,-194.0,100.0
2024/08/11 15:25,2012.0,2310.0,435.0,-174.0,100.0
2024/08/11 15:30,2733.0,2436.0,34.0,-367.0,100.0
2024/08/11 15:35,2711.0,2474.0,0.0,-268.0,100.0
2024/08/11 15:40,2791.0,2458.0,17.0,-370.0,100.0
2024/08/11 15:45,1672.0,2359.0,989.0,-345.0,100.0
2024/08/11 15:50,2691.0,2388.0,26.0,-362.0,100.0
2024/08/11 16:00,2412.0,2247.0,21.0,-236.0,100.0
2024/08/11 16:05,2814.0,2615.0,22.0,-240.0,100.0
2024/08/11 16:10,1724.0,2234.0,817.0,-347.0,100.0
2024/08/11 16:15,2318.0,2253.0,30.0,-145.0,100.0
2024/08/11 16:20,2230.0,2242.0,10.0,-49.0,100.0
2024/08/11 16:25,1750.0,2222.0,562.0,-137.0,100.0
2024/08/11 16:30,2261.0,2263.0,63.0,-113.0,100.0
2024/08/11 16:35,2446.0,2288.0,0.0,-203.0,100.0
2024/08/11 16:45,2370.0,2448.0,212.0,-163.0,100.0
2024/08/11 16:50,2257.0,2426.0,298.0,-168.0,100.0
2024/08/11 16:55,2233.0,2370.0,281.0,-175.0,100.0
2024/08/11 17:00,2073.0,2428.0,486.0,-164.0,100.0
2024/08/11 17:05,1884.0,2417.0,667.0,-174.0,100.0
2024/08/11 17:10,1893.0,2416.0,646.0,-169.0,100.0
2024/08/11 17:15,1195.0,1077.0,26.0,-200.0,100.0
2024/08/11 17:25,1226.0,1109.0,24.0,-193.0,100.0
2024/08/11 17:30,1223.0,1089.0,0.0,-185.0,100.0
2024/08/11 17:35,1068.0,885.0,0.0,-238.0,100.0
2024/08/11 17:40,1055.0,925.0,16.0,-187.0,100.0
2024/08/11 17:45,899.0,945.0,344.0,-348.0,100.0
2024/08/11 17:50,826.0,1031.0,506.0,-348.0,100.0
2024/08/11 17:55,718.0,1015.0,595.0,-349.0,100.0
2024/08/11 18:00,597.0,1011.0,700.0,-348.0,100.0
2024/08/11 18:10,483.0,986.0,777.0,-346.0,100.0
2024/08/11 18:15,382.0,1184.0,1074.0,-345.0,100.0
2024/08/11 18:20,294.0,1449.0,1428.0,-344.0,100.0
2024/08/11 18:25,216.0,1151.0,1212.0,-344.0,100.0
2024/08/11 18:30,137.0,1148.0,1297.0,-347.0,100.0
2024/08/11 18:35,70.0,1440.0,1483.0,-185.0,100.0
2024/08/11 18:40,32.0,1452.0,1548.0,-190.0,100.0
2024/08/11 18:45,6.0,1258.0,0.0,1228.0,99.0
2024/08/11 18:55,0.0,1257.0,0.0,1254.0,97.0
2024/08/11 19:00,0.0,1256.0,0.0,1253.0,95.0
2024/08/11 19:05,0.0,1005.0,0.0,1004.0,94.0
2024/08/11 19:10,0.0,993.0,0.0,999.0,92.0
2024/08/11 19:15,0.0,796.0,0.0,802.0,91.0
2024/08/11 19:20,0.0,806.0,0.0,808.0,90.0
2024/08/11 19:25,0.0,791.0,0.0,795.0,88.0
2024/08/11 19:30,0.0,1378.0,0.0,1385.0,87.0
2024/08/11 19:40,0.0,868.0,0.0,872.0,85.0
2024/08/11 19:45,0.0,935.0,0.0,946.0,84.0
2024/08/11 19:50,0.0,849.0,3070.0,-2018.0,85.0
2024/08/11 19:55,0.0,1096.0,3352.0,-2050.0,87.0
2024/08/11 20:00,0.0,1316.0,3618.0,-2092.0,90.0
2024/08/11 20:05,0.0,1295.0,3596.0,-2093.0,93.0
2024/08/11 20:10,0.0,1033.0,3279.0,-2045.0,96.0
2024/08/11 20:15,0.0,1043.0,2673.0,-1487.0,99.0
2024/08/11 20:25,0.0,883.0,2114.0,-1122.0,100.0
2024/08/11 20:30,0.0,882.0,1847.0,-879.0,100.0
2024/08/11 20:35,0.0,896.0,1717.0,-748.0,100.0
2024/08/11 20:40,0.0,918.0,1660.0,-676.0,100.0
2024/08/11 20:45,0.0,901.0,1600.0,-637.0,100.0
2024/08/11 20:50,0.0,893.0,1563.0,-608.0,100.0
2024/08/11 20:55,0.0,886.0,1536.0,-591.0,100.0
2024/08/11 21:00,0.0,972.0,1600.0,-573.0,100.0
2024/08/11 21:10,0.0,948.0,1564.0,-561.0,100.0
2024/08/11 21:15,0.0,1138.0,1748.0,-555.0,100.0
2024/08/11 21:20,0.0,1063.0,1666.0,-547.0,100.0
2024/08/11 21:25,0.0,1057.0,1655.0,-540.0,100.0
2024/08/11 21:30,0.0,878.0,1471.0,-535.0,100.0
2024/08/11 21:35,0.0,1169.0,1760.0,-534.0,100.0
2024/08/11 21:40,0.0,1171.0,1756.0,-531.0,100.0
2024/08/11 21:45,0.0,1186.0,1768.0,-528.0,100.0
2024/08/11 21:55,0.0,1016.0,1595.0,-528.0,100.0
2024/08/11 22:00,0.0,1012.0,1587.0,-521.0,100.0
2024/08/11 22:05,0.0,1042.0,1621.0,-526.0,100.0
2024/08/11 22:10,0.0,2452.0,3031.0,-526.0,100.0
2024/08/11 22:15,0.0,2321.0,2897.0,-521.0,100.0
2024/08/11 22:20,0.0,2045.0,2619.0,-518.0,100.0
2024/08/11 22:25,0.0,1837.0,2412.0,-523.0,100.0
2024/08/11 22:30,0.0,1771.0,2345.0,-518.0,100.0
2024/08/11 22:40,0.0,1752.0,2323.0,-518.0,100.0
2024/08/11 22:45,0.0,1749.0,2318.0,-517.0,100.0
2024/08/11 22:50,0.0,1976.0,2546.0,-518.0,100.0
2024/08/11 22:55,0.0,1949.0,2519.0,-514.0,100.0
2024/08/11 23:00,0.0,1953.0,2525.0,-516.0,100.0
2024/08/11 23:05,0.0,1996.0,2220.0,-206.0,100.0
